Date,smoothed_gdp_1,smoothed_gdp_2,smoothed_gdp_3,smoothed_gdp_4,smoothed_gdp_5,smoothed_gdp_6,smoothed_gdp_7,smoothed_gdp_8,smoothed_gdp_9,smoothed_gdp_10,smoothed_gdp_11,smoothed_gdp_12,smoothed_gdp_13,smoothed_gdp_14,smoothed_gdp_15,smoothed_gdp_16,smoothed_gdp_17,smoothed_gdp_18,smoothed_gdp_19,smoothed_gdp_20,smoothed_gdp_21,smoothed_gdp_22,smoothed_gdp_23,smoothed_gdp_24,smoothed_gdp_25,smoothed_gdp_26,smoothed_gdp_27,smoothed_gdp_28,smoothed_gdp_29,smoothed_gdp_30,smoothed_gdp_31,smoothed_gdp_32,smoothed_gdp_33,smoothed_gdp_34,smoothed_gdp_35,smoothed_gdp_36,smoothed_gdp_37,smoothed_gdp_38,smoothed_gdp_39,smoothed_gdp_40,smoothed_gdp_41,smoothed_gdp_42,smoothed_gdp_43,smoothed_gdp_44,smoothed_gdp_45,smoothed_gdp_46,smoothed_gdp_47,smoothed_gdp_48,smoothed_gdp_49,smoothed_gdp_50,smoothed_gdp_51,smoothed_gdp_52,smoothed_gdp_53,smoothed_gdp_54,smoothed_gdp_55,smoothed_gdp_56,smoothed_gdp_57,smoothed_gdp_58,smoothed_gdp_59,smoothed_gdp_60,smoothed_gdp_61,smoothed_gdp_62,smoothed_gdp_63,smoothed_gdp_64,smoothed_gdp_65,smoothed_gdp_66,smoothed_gdp_67,smoothed_gdp_68,smoothed_gdp_69,smoothed_gdp_70,smoothed_gdp_71,smoothed_gdp_72,smoothed_gdp_73,smoothed_gdp_74,smoothed_gdp_75,smoothed_gdp_76,smoothed_gdp_77,smoothed_gdp_78,smoothed_gdp_79,smoothed_gdp_80,smoothed_gdp_81,smoothed_gdp_82,smoothed_gdp_83,smoothed_gdp_84,smoothed_gdp_85,smoothed_gdp_86,smoothed_gdp_87,smoothed_gdp_88,smoothed_gdp_89,smoothed_gdp_90,smoothed_gdp_91,smoothed_gdp_92,smoothed_gdp_93,smoothed_gdp_94,smoothed_gdp_95,smoothed_gdp_96,smoothed_gdp_97,smoothed_gdp_98,smoothed_gdp_99,smoothed_gdp_100
2013-12-31,6.98639012753018e+15,-2.63127597707145e+15,8.22916903935353e+15,1.61978336208122e+15,-1.54027222804074e+15,-1.73099496494539e+15,2.09026802709883e+16,-3.55866476647456e+16,-1.22687898887708e+15,6.92018308244223e+15,-17.8334299662407,-9.67952493653489e+15,75.6577751350896,1.76577289439873e+16,2.12514962040864e+15,1.04769413599411e+16,-5.46302018708023e+15,4.47193662852707e+15,1.4123385075063e+15,-1.00286284230317e+16,3.40981634941342e+15,-3.55613573044014,-3.33536078221434e+15,170913231633135,-108.833264143684,-2.2951301023308e+15,-2.33133953430967e+15,-1.14400145783188e+16,-21.3030086406415,-9.69713684283121e+15,-4.00320411547255e+15,377784436720009,-614706291095277,2.47866023937642e+15,4.88520669657154,890165330246345,-1.94703569501223e+16,-3.26327673283446e+15,-3.31984560305066e+15,1.10336353929036e+15,-486148147778202,-1.38699888556797e+15,60.356128638362,1.90737808831658e+15,59.1513417141429,3.53997585349582e+16,975717989942990,-8.0154677126434e+15,-3.02812814349987e+15,-3.0517927279659e+15,465210213641232,-7.01561552450226e+15,2.06144233817424e+15,-3.54963143846419,-1.50874814822335e+15,-181023021641719,-1.20162279160066e+15,31268102270296,-80.130525278276,-5.85728300482717e+15,-1.09095659682059e+16,-8.20870935259466e+15,-1.83287718952247e+15,-1.8668008291713e+15,2.7824044020905e+16,-2.41663616523381e+15,-1.71797467187304e+15,-2.72613377987631e+15,-5.26970867653525e+15,-700930708617603,-9.63791343823159e+15,1.57507196254645e+17,31.0849384239797,-1.44096592121226e+15,-958716942713708,-1.6590535600199e+15,-1.01788846286887e+15,-1.45096079518472e+15,850709027377346,-2.95496991729149e+15,-7.23600640021215,-1.55934058943991e+15,-1.08756938048283e+16,-1.65382014947706e+15,1.62293502360123e+15,92095695296476.1,-1.61544904637727e+15,-1.05259054493099e+15,-2.55585046592431e+15,1.05597741288901e+15,1.45042176718767e+15,-3.9895367361498e+15,-3.54848784752547e+15,89.1057280575822,-1.10301556485423e+16,-1.49712606650798e+15,-1.51819445635707e+15,4.35536413473135e+15,1.52567700728664e+15,1.06246777576276e+16
2014-03-31,-1.30210311005727e+16,-3.0844996687199e+15,1.53088589343699e+15,983.699546131951,-1.56509338538601e+15,-3.04139534540547e+15,-395471452257280,-1.17475229628901e+15,-1.25127743835751e+15,-497737521402649,-2.35005173469636e+16,-5.21896578365853e+15,-6.37715252869079e+15,-2.45087403662732e+16,1.37614516847562e+16,-11.3044878611846,-338958388005544,4.55423970162432e+15,3.08101180955665e+15,-1.70977410048888e+16,-3.39399317821571e+15,-2.457019590316e+15,-2.96889933325059e+15,-5.06297475272173e+15,3.35099475137424e+15,-73.4622771070713,-1.25018656913305e+15,3.21785515770375e+17,-54.4522746533511,1.04258608342808e+17,-1.85476670695014e+15,-6.6722062493119e+15,72107489072598.2,-8.39520073208659e+15,-7.33665524940216e+15,4.30265447583736e+15,-911361002069843,7.41118492428235e+15,-2.46945877435633e+15,32.2420698516306,-279584174245192,-1.63682596964169e+16,18.9161482012315,-4.38457808819142e+15,-1.02622187320891e+16,-4.83801932263688e+15,-3.0311332307113e+15,5.57898013942064e+15,-2.40133242336521e+15,-2.60735929500234e+15,-1.75942566364529e+15,1.02719754235786e+15,-2.16078890762494e+15,-1.12105847617258e+16,1.12578968138057e+15,-822836328093990,1.01186210880403e+15,5.0256662397363e+16,-279105590475539,-2.99515824209471,-885300090326006,3.12903866371607e+15,1.21943502351397e+15,-2.94813035356262e+15,1.26998637863079e+16,-1.23745888839857e+15,-4.66483818680402e+16,-1.34468075768389e+15,-3.54623216318104e+15,35.9639281249456,-3.25695859706872e+15,-4.28350675782639e+15,218389720804181,-2.48511940809563e+15,-1.30728050525327e+15,24.2458537170683,-1.24257778247908e+15,5.4180406943005e+15,39.9752758912979,-3.45635481670286e+15,767290714665347,-873039391004918,-4.34783421247892e+15,-24.7514185301967,-2.08567602598064e+15,-2.8504812337177,-491906887570335,-5.07327133265067e+15,846098002264208,2.65858901612766e+15,-4.97473362318625e+15,-4.4289531998619e+15,-8.67469346850522e+15,-20.960274568029,-4.26674357526375e+15,-2.66299997508412e+16,603078254082405,1.7422363124985e+15,-2.54765574411129e+16,59.3201513284656
2014-06-30,306114230732642,-1.31279032129568e+15,1.54547719354393e+15,-2.89819150886278e+15,39.7643191953162,-1.48663852210167e+15,2.45262994128832e+18,-2.8030655612772e+15,-64.1815474062139,2.61428199553591e+15,-1.06861873586206e+16,-1.26717165495131e+15,-1.59526183420135e+16,-3.79444592938081e+15,5.05448404745932e+15,-9.08886578941889e+15,-37.2138111332916,-622075998254554,968466283635059,-3.81559029125477e+15,7.45849992469673e+15,-3.81722305192454e+15,-5.37979330821484e+15,2.19498083337461e+16,1.42364203987435e+15,1.82372971817586e+17,-2.50812368340857e+15,-1.63466711967725e+16,23.325045945861,-1.03966963639734e+16,3.0424250326438e+16,5.92009366627115e+15,-1.37127881036748e+15,2.99069858453895e+15,1.11561972188198e+16,-2.48637835350041e+16,-109.253910356197,-8.13382636035153e+15,-5.29804532888184e+15,1.00978267809379e+16,-1.74173917657127e+15,2.39882103929752e+15,-9.48151778349283e+15,-54.3829879135575,-96.4576936664353,4.74459118261116e+15,-9091008621986.88,318159056766457,-2.01245059618593e+16,314883225558896,-483773477165728,7.18613678116309e+15,-5.02193067789812e+17,-877690835473554,-2.60920075314397e+15,-2.16026599418498e+15,-2.09128293867405e+16,-8.4132654252866e+15,-1.78898030994133e+15,-2.40133451881003e+15,-3.69368040207419e+15,-9.03948662569021e+15,3.23452923314748e+15,1.13246082883833e+15,-1.00431383600429e+15,-1.87829750775485e+15,-2.95974049349618e+15,-532632808647970,-19.4259984434902,-914567169026937,-665047567278439,1.00117706010063e+16,-1.94828876946957e+15,-1.32738630855343e+15,-3.31369732137482e+17,-1.86365213235371e+15,-791120441020120,3.55293920459178e+15,2.20264715416687e+15,6.69854568079125e+15,4.55581622117481e+15,-2.04973529158464e+15,1.01251811778335e+16,-1.60053651979386e+15,-547812801797524,8.69583857604287e+15,-2.77875745848907e+15,-568012970417577,-2.84955241696835e+15,4.97184348428142e+15,7.15228399221762e+15,35.80618589128,-2.46798390238443e+15,-1.68426557212742e+15,-5.44140462489696e+15,-6.74410018152201e+15,-103106709180955,2.45926437135813e+15,1.39870731395674e+16,-2.66117975543036e+16
2014-09-30,2.28811505362867e+15,-2.67267653442216e+15,-1.77907233411743e+15,-6.79336171896646e+15,4.66020955675326e+15,-4.03455215930371e+15,-140703983056901,-1.64323574808445e+16,-12.1305456579752,5.38254795033398e+15,1.56645205231004e+16,3.80024685235504e+15,-987084589127601,963303309967747,-31.6445690136083,-4.17094896082058e+15,-7.02187629397861e+15,-213200074564185,2.92229513717097e+15,-49.4280874691732,-494805467243922,80.369495247906,-7.21776267931797e+15,4.30461184122608e+15,368743385673359,2.24416370562598e+15,-26.5525427003337,-6.06219954768165e+15,-442965506930413,-6.68836497834837e+15,-3.46600514084763e+15,781027648797160,-2.48886705416161e+15,-1.87459860895931e+15,-4.18868344044644e+15,-169495720103116,1.82491189784645e+15,-861601817009185,-1.69387981711424e+15,594565873975122,-544377618725259,-1.87292605790013e+15,-5.58767273624358e+15,310839711825398,-1.12168176614724e+16,-2.34955880752133e+15,-1.41418807244055e+15,14.364044288594,-78.7610440554311,-1.25974088447387e+15,5.61768693627106e+15,-6.70036529748004e+16,-3.68409974854996e+15,3.81642712942784e+15,-312919078368975,-482251008317346,-1.79384469437158e+15,5.73408652771919e+15,-5.53525763285517e+15,2.60455204815891e+15,-128764876212777,1.18490391914532e+16,6.65251574028225e+15,-9.71674420626353e+15,-1.86564219144949e+15,-1.57233194951344e+15,-847319031407303,-1.0628711234288e+16,-653840006159295,-3.96640760672078e+15,1.38302406496734e+16,5.29808207113746e+15,989523344155848,-1.76760237911429e+15,-1.89041264597437e+15,-2.60126846781819e+15,-1.88850905901287e+15,-4.4623636627728e+15,-714761941436201,-2.04776683484254e+15,1.86033860585377e+15,56.1655009452166,-1.88604979994555e+15,-2.79168407663022e+15,1.63636638908888e+15,-4.26890108604504e+15,-1.29756412714878e+15,-867328172266002,-1.88299115358674e+15,4.24528299782868e+15,514353275773521,1.50109002675747e+15,-7.50048894870806e+15,-2.52060651707963e+15,-1.19198244334615e+16,5.77412208407072e+15,-495749069557366,1.70162155130866e+15,1.62701377170893e+15,-1.1701630343308e+17
2014-12-31,-5.29602935130428e+15,-2.87186692707504e+15,7.96187982121108e+15,-4.22621630576439e+15,-2.0745656599956e+15,-4.61114519281243e+15,1.41789416271239e+16,1.2391584324242e+15,-3.53518297566784e+15,1.40278572581104e+16,-1.78428592604895e+16,-4.32318000869536e+15,31811968949830.5,-2.66828861663373e+15,9.8735724991549e+15,-801677050678422,-1.35166023694051e+15,1.86242067651639e+15,5.61534024953357e+15,-2.33872019804148e+15,-0.449184546173915,-1.21491190392554e+15,-4.11574467596618e+15,1.9881770780104e+16,2.22360601175741e+16,-6.25627282444287e+15,-1.35691470375531e+15,3.06280247789311e+16,-2.80493043830823e+17,-4.48477138494328e+15,-4.7957937500195e+15,-1.14327151127662e+16,-1.14393523535698e+15,3.02361893734672,-4.59532947866685e+15,3.67145704175834e+16,-26.0677678589898,23.0302312002625,-747923831971798,2.36834095458433e+15,-775838681482198,-2.1376542915339e+15,1.19592023933156e+17,1.56825400191108e+15,-978595447346822,2.09335183107146e+17,-740467138053032,7.71894170330438e+15,-8.13249919533608e+15,-2.30443795106355e+15,3.36346189575042e+15,-1.67086271252843e+15,1.48263389181739e+15,-4.02593769741566e+15,3.90795259559323e+15,-2.34034090370599e+15,-5.67028873695108e+15,2.53054926627734e+15,2.41151323470868,4.15420168057241e+15,-554056537983526,-1.23761440916889e+16,4.79430551379336e+16,-1.13337097892077e+16,1.40122424829818e+15,84.4200393590471,-2.09641066522048e+15,225850843720873,-398145298690608,-1.13202279366284e+15,369876305371682,1.23397420007743e+16,-1.53416601469311e+15,-588776209746126,-1.49496486453365e+15,-8.3632483388101e+16,-1.18086314728577e+15,-1.57361506040922e+16,-1.62022827470373e+15,86.5316399324812,1.98205518591574e+15,-2.50143668078069e+15,-3.02342714000855e+15,-2.27510418330004e+15,-418382675242434,2.63970182846367e+15,-2.33160720457557e+15,-5.83773733106183e+15,3.21227983195547e+15,4224339209945.51,-2.34001458113971e+15,-7.63150711283315e+15,-1.23972550750457e+15,-1.01961574464387e+15,-245.925042125565,8.17256800443187e+15,1.60606961617466e+15,1.076873781384e+15,-549825486415890,5.88210482290299
2015-03-31,-6.96918981978895e+15,-2.1913423919737e+15,-1.72616236801051e+16,-2.35858133979601e+15,-2.7801586469708e+15,-1.70663624797073e+15,229554836648198,-2.0000637466457e+15,-3.96098282439906e+15,1.58107333427653e+15,3.68260049136356e+16,-1.28051931081971e+15,9.38534979438539e+15,-5.94817772586438e+15,-7.13156917439584e+15,2.83737729126631e+15,-4.70414964228413e+15,1.77551647667485e+15,-1.60263953650731e+15,-355536286309200,-38.7681585500435,2.17668210394349e+15,1.98648861232036e+15,3.11958468654899e+15,-5.81902336358579,726108768195836,-2.33458709998097e+15,1.60811996002923e+16,1.02386570974184e+15,13.5157782851021,-2.34705623202442e+15,-846870913270836,-2.57908542842719e+15,2.52127723440965e+15,-6.78516406594408e+16,-2.38103361901602e+16,-1.19406545208014e+15,-1.93638090774195e+15,-1.78174605399769e+15,488718130332705,-1.79831284186276e+15,23.8416879609013,9.57900386797508e+16,1.38980193440711e+15,-5.04483949168302e+15,-337277902630823,-8.5655664366797e+15,-3.75459556506558,2.2560146675767e+17,0.606031628513189,-2.55967875826101e+16,6.60399080335755e+15,1.60355134081999e+15,-1.62302042413817e+15,-561214428823163,-1.52709366583091e+15,-2.19522282518752e+15,-224709943031356,-3.97819902686822e+15,3.94148234550714e+15,2.53249027208695e+15,27.4989309558337,-3.03961451896738e+16,-573069946483091,-7.83439440586603e+15,-1.74958469973425e+15,2.35055778990773e+15,-1.3850958952044e+15,-2.19832027734513e+15,-3.0878974924789e+15,-7.91644596616623e+15,-94218240744996.4,750765629486284,-2.48229447964815e+15,-1.97251078804414e+15,-4.64444460383664e+15,-733813452404813,-1.31025825974514e+15,-777506605357347,3.10373810495044e+15,741929950150315,-991243497044869,1.03114233502402e+16,-1.17404829508441e+15,-500859493680548,-992949599574814,-1.64279306849618e+15,-1.04242414013821e+15,263514228885473,-7.3681136675819e+15,-9.7867878854764e+15,-2.64483842959055e+15,-1.91797529974781e+15,-2.01083883955314e+15,-9.12412883194004e+15,5.91958663665546e+15,-1.1710048428431e+15,1.04351030704465e+15,1.05270024721358e+16,-1.615647406319e+16
2015-06-30,-4.31594754675433e+16,1.26264562029343e+15,-5.04654868785093e+15,455357339262702,-3.51937461090567e+16,1.32029000563202,-2.67870250398511e+15,-1.13781000306503e+15,-1.24642255306407e+15,2.79096168515178e+15,185.447268161677,-1.44068872614786e+15,5.56043214869267e+15,-8.71144732554355e+15,-8.19059903074318e+16,-1.49181361035503e+15,-1.4363191052197e+15,9.60410868791144e+15,-2.90731186651147e+15,-789.154274712596,-3.40993975008596e+15,18.5628159764682,1.12770431129389e+17,0.0392159274119381,6.01324417593348e+15,7.25550694825454e+15,-1.83887902466176e+15,1.56896677026307e+15,-1.21253858294216e+15,3871398452917.34,-1.25512793835027e+16,8.63707509535716e+16,-902762551549941,1.6197705947485e+15,3.39103202666407e+16,13.8467073217815,-1.16734058592756e+15,1.22265568941364e+15,-3.59809161883111e+15,9.29766525789766e+15,-1.46371884361904e+15,-7.49263109807226e+16,-2.57474789081399e+15,-24.1155949812302,-3.01152175938242e+15,2.85468701826621e+15,8.25281420069363e+15,15.8186767665784,-1.66832083041746e+15,-3.44732007258557e+15,2.00607289952785e+15,-2.23069339592966e+15,732.675144808655,4.96679216418198e+16,3.56277908894098e+15,14.5685248779009,-16.8462645526266,2.92386702033613e+15,9.17830216225203e+16,99912463431323.9,-1.25176408315701e+16,1.64881365041253,2.49874074622234e+15,2.64827472288199e+16,-4.39531485428432e+15,-2.84022818980366e+15,-2.03064042324383e+15,-2.77830401872507e+15,-2.66717001121432e+15,-2.68551403423652e+15,-5.21716748089208e+15,-2.6079949804345e+16,-3.24786357315436e+15,317163942688185,-2.26314803455537e+15,-1.65894335925368e+15,-1.28202753518898e+15,-7.86344610560302e+15,-3.4656667315579e+15,-1.68449573188441e+15,1.63216904784937e+15,-2.2206719674263e+15,-5.36361067818679e+15,-1.68307850790905e+15,-1.14437318676415e+15,-3.67517082586367e+15,280345881967464,-1.03125834985126e+15,4.9087078136846e+15,1.70156165188308e+15,-3.26945897340888e+15,786738655663370,-1.80327523300881e+15,522758832405532,-4.84296053026285e+15,7.16606057526368e+15,-215.934773377416,1.3128866363009e+15,-1.86380765470676e+15,-1.29428214678179e+17
2015-09-30,4.26457884070672e+15,-2.47975431481931e+15,11.0068419823701,-2.31827687674258e+15,-885038410676202,-1.84128384168236e+15,9.86570992482372e+15,-1.74065616446097,116862121157144,-90.4383224933384,62.8004837337724,-3.41613383212024e+15,-1.21869564226752e+15,2.58357501714134e+15,289588484489197,1.91200542387841e+16,-2.04668002818933e+15,6.21466193650653e+15,-1.39687723343698e+15,-5.71230543967954e+15,-830946513315244,-2.62874040063221e+15,-4.33457051159107e+16,4.44338079125872e+15,8.4680742233803e+15,-1.55065819826916e+15,890966459079667,-8.88392857496168e+15,-4.30548830298692e+16,-1.17210627039332e+15,-642174514053940,-2.93209098039433e+15,-307721658051382,-8.15970355624897e+15,7.61915614052692e+16,-1.62007501816053e+16,7.43878342837104e+16,-1.28360496784478e+15,-2.43140105387899e+15,3.23780980732311e+15,-2.14724457131542e+15,2.76163023522593e+16,6.84353153937428e+15,2.68175786810041e+15,-4.10419328669949e+15,-2.32713104107596e+15,2.23933826208771e+15,747496613822394,-4.18885950046484e+15,-2.31852115327283e+15,4.93444077274059e+15,-5.11581606060952e+15,3.45937138860937e+15,-3.29708062280618e+15,-2.38650908443334e+15,773751411705161,-3.96269350911933e+15,-903287197518050,-1.72274237909145e+16,2.39902562575419e+15,-1.32523459095459e+15,2.9787432993821e+15,4.39273571782694e+15,38.558755581268,3.83755435933232e+15,-991335847239897,-1.96328478012622e+15,-4.63098675418602e+16,-10.3474179151496,1.30410422896301e+15,-4.17662728263187e+15,-455330056842905,-3.3879946874793e+15,-41.6884584441419,-2.18106879862605e+15,4.0329597429338e+15,121728119488868,-3.95573944657354e+15,8.78013433865117e+15,835571931242979,1.84552141419974e+15,-1.59176679711641e+16,-6.65945431515181e+15,-1.12889717519728e+15,-737903662539213,17.4326429393608,-1.49929186720094e+15,-1.06794671368539e+15,-1.50437795175903e+16,2.24325627603381e+15,-1.00906877696041e+16,-6.04098903372541e+15,-3.63775936125515e+15,-1.76884115370827e+15,-1.38865956573743e+15,-1.31246292431948e+15,-915081985735394,4.88428197389915e+15,49.0152674489102,-1.13666533999336e+16
2015-12-31,-1.17301065669005e+16,-1.4133346045964e+15,-1.92808352115022e+15,-4.75839527082615e+15,-5.44173418180593e+15,-1.88654175874015e+16,1.06276103643205e+15,5.4312263640294e+15,-897137694916267,-1.5316478919834e+15,1.39310266513442e+16,2.51079591286273e+16,-2.6580999198626e+16,-4.18244079232343e+15,-1.15080668740764e+16,2.15552146118735e+15,-4.17768944853304e+15,9.90520624807074e+15,-8.6830823260376e+15,-395333435056693,-30.7372809103751,116.395166564892,-48325713385087.1,-2.20639434321951e+15,2.41994869867316e+15,-1.61736129741988e+15,-626781975197152,-2.06056635515283e+15,1.17297135392232e+15,-846940890121921,-1.91711266425877e+15,3.31918708289663e+15,-1.91065415237495e+15,-5.56817388238605e+15,4.2529870988357e+15,-3.46297477780769e+15,217409462467255,668411171666595,4.98100171712181e+15,715485771914210,-1.32812225732454e+15,-9.31196910528527e+15,4.87055678469031e+17,378763227986933,-7.12400075125597e+15,45.5226476567446,-2.94367492786502e+15,2.59106196667139e+16,602496915770024,-9.0037431468066e+15,3.53122466293054e+15,1.05898700117586e+16,4.52060586482274e+16,-6.23657092506891e+15,-1.8301944015323e+15,-952455108646021,-1.65167642645016e+15,2.36781123408052e+15,6.72042563229121e+15,434502837635661,-1.74060358536268,-294157596871893,609717655421879,-750860695580193,-2.36138383686021e+15,-2.63963173893577e+15,4.22847254531095e+15,-4.3762512358025e+15,-1.42132473488477e+15,-1.28979438024292e+15,-2.71315198647145e+15,8.09608728203678e+15,-2.00896329606951e+15,-1.89577969509306e+15,-2.7236876085808e+15,968022851927149,1.33983648261443e+15,691128376985437,-1.56258747513325e+15,-2.82612239279291e+15,2.43307471669138e+15,142408226856170,1.94157199795756e+16,-6.10521427436154e+15,-3.07013167724888e+15,7.29842460633002e+15,-3.70671390924038e+15,-1.39803403780716e+15,963684838784308,1.85481093766079e+15,-9.38411086981197e+15,-1.85327906087116e+15,-1.13226418096488e+15,-1.54770818479776e+15,-3.32274244862881e+15,-2.66911688888183e+15,-596180376463143,3.53304417239879e+15,2.2681188660326e+16,27.7830682139449
2016-03-31,-2.49382755703087e+15,-9.26754579625535e+16,-9.79259658551659e+15,-2.6395319055815e+15,-11.6169919520518,-3.39398730068089e+15,7.62255058276475e+15,2.97644058854864e+15,-1.40787519371785e+15,-5.71776959471053e+16,-52.0289055682936,-9.25957807803332e+15,2.69581624825821e+15,-1.1019222422785e+15,-1.05161070180657e+17,-15.1272480731155,1.01032308970441e+15,52.1525859741447,222383328978981,-106.825979783817,-4.9967660236472e+15,-331179123774739,3.29607916426766e+15,-2.67385687953224e+15,136712387694853,2.17799869480517,-365406278528211,6.32336241727192e+15,-1.79537636985162e+15,6.14579882205978e+15,-2.03558542604872e+15,-3.38292091848686e+15,-931629254214466,8.21783688548497e+16,421982327866668,902580563677961,-1.32551714699332e+17,-5.27089811530094e+16,-0.0393915763427748,1.98723024945359e+15,-1.80436332147256e+15,-7.20294039120042e+15,-1.09363672882017e+16,1.85831283476472e+15,-7.95672458037183e+15,-782232904329887,-1.8451794891567e+15,-281194683593985,-1.37832092909047e+15,-1.63587019268379e+15,4.28202715368343e+15,1.97692117553451e+15,-1.5851386462609e+15,1.04045552594111e+16,20.6539474259861,-1.81951998153523e+15,-6.0141393160139e+15,-5.29554564569783e+15,-304166045635634,458322450071059,-5.91779337837046e+15,1.07082453155857e+15,9.56297721775532e+15,312282028487288,-1.82261739991684e+15,5.49090913941124e+15,-1.6808677275874e+15,893565942624311,64884854453136.7,6.72095765626859e+15,-1.51899473953797e+15,1.8779827965839e+15,-5.48457789737736e+15,-989646154481839,-43.5402519991943,-1.19181936202856e+16,-990066623402633,-4.27155242039326e+15,-1.42146822083749,155216562397408,-3.48004740696922e+15,-1.39296325056054e+15,1.87913360366857e+15,-1.3495917359759e+15,-2.52781023502643e+15,-135758541582055,-1.41766456000438e+15,-1.31475609662189e+15,1.54656656703688e+16,1.14276028808741e+15,-2.47238062201871e+15,-801350149722901,-1.23793374831333e+15,-1.30654407731038e+15,178505687175608,2.29923791885592e+15,-998494428026755,-1.17743878456351e+15,5.07326560276092e+15,3.48239533498173e+15
2016-06-30,1.18669205854914e+16,-4.47831657859861e+15,-3.69759520787583e+15,-3.07048903376288e+15,1.23737549115892e+16,-2.99928098223383e+15,2.47217382596977e+16,1.7609783545198e+15,-3.32325211030813e+15,-708713208325733,7.89510352871549e+15,2.26850966629665e+17,-1.26292668778189e+16,-606570729314569,6.88382865591827e+15,5.0579279496921e+15,1.91137197585711e+15,2.43007036078506e+16,1.2134834421061e+15,1.29246841739763e+15,-2.4582089335554e+15,-1.68299628243888e+15,-172594559866895,1.39698133482209e+16,5.56836355818323e+15,-3.78302051386793e+15,-6.14403934812829e+15,-3.61307854484989e+16,-6.54640191497582e+15,-3.26613352158004e+15,-2.60851718770331e+15,-3.69257187901717e+15,-1.14876584928544e+15,2.88133595433697e+15,-3.15668728535175e+16,2.93669369830076e+15,-0.509065081712687,-1.91914041465923e+15,307186134191543,2.63656173750205e+15,-5.20829701997084e+15,-3.70290211579499e+15,1.3817386447144e+17,248801350775581,-7.7232562416486,3.42328794439412e+16,-164387513377093,-2.37717054157763e+15,-4.24641519569824e+15,134.855118547436,2.30568630546963e+15,3.71174126116542e+15,-4.04822296994319e+15,9.11995577302133e+15,2.26896610241318e+15,-52.3493315997314,5.30249487538828e+15,1.00590717738042e+16,42.5882208600626,359068000808438,-1.02482716293201e+15,9.99154967604518e+15,100636824611393,-2.69961747231519e+15,832749349129559,-2.57098661541297e+15,-2.90768750027836e+17,-2.91210147169734e+16,-21.1163388519754,2.37440908827492e+15,-5.06725660031896e+15,-2.40088261462323e+15,-2.13439915806772e+15,812867067645672,64397893948133.1,-3.0316485761906e+15,-1.17053888396435e+15,1.8126042595161e+15,-4.50578473167902e+15,-2.73282627042685e+15,2.0714180444398e+15,-675170039007296,-1.03673282250081e+16,-2.25165418654905e+15,-557710045559515,-459680224172836,-863746316053318,-172780304902944,2.87718689524486e+15,1.68914069532835e+15,-1.70137169077682e+15,-3.43312073440264e+15,-4.08888984679856e+15,-885250728614943,1.21750185234171e+16,-2.43956490130013e+15,-1.03171321606595e+15,13.7685626932898,-3.72612001050891e+15,6.39429232668682e+15
2016-09-30,60.1828910417718,-2.33488382885626e+15,1.28783367728338e+16,-2.80641964317304e+15,-1.99534977651968e+15,-745505268238477,3.43792326180704e+15,-0.598539715550251,-1.32152968433094e+15,-3.38898949593834e+15,4.9160801073346e+16,-2.61206421827368e+15,-1.36672929839937e+15,-3.22365369146533e+15,-1.39798313684482e+16,-2.5555042549636e+15,7.11825446281708e+16,519941073406593,5.48992855952719e+15,4.32555447273275e+15,-2.19409836781509e+15,-174.37526584823,-4.52394945816538e+15,-2.07632684370249e+15,7.41741886939575e+15,351979533685739,-393333514105863,-3.50332820225134e+15,3.13519019890357e+16,-2.76468799493758e+15,-2.15451025941298e+16,-219162903609569,7.56242994910331e+16,-48.6243641518541,-4.42868237875002e+15,-594979038854316,1.05753357105405e+16,-1.55304835482456e+15,-1.56047842049534e+15,1.57577617234502e+15,-1.24808977807385e+15,-3.55899921831296e+15,7.91621974212655e+15,1.3863459690427e+15,-9.24956700991779e+15,-3.5046473171762e+15,48.0803137475947,2.75602051546894e+15,512714652661718,-1.60479276301098e+15,2.54895386593941e+15,2.92454216827361e+15,-4.86285084356054e+16,-8.17015763069145e+18,-106106956611804,-907187632597513,-1.1455692545017e+15,2.19127867511962e+15,-4.76723690612121e+15,2.24340835087224e+15,-1.26430407295171e+15,2.16026612249044e+15,6.19376654704061e+15,-2.70135814802089e+15,8.37721872129435e+15,-2.23979634373661e+15,-2.95565662786208e+15,-2.58598067350292e+15,-3.61383312171924e+15,-2.51195962787216e+15,-8.96182556533781e+15,855923983871350,-1.1629020502072e+15,-1.14099015728316e+15,-1.68370891552118e+15,9.15070501155482,-1.18784250986763e+16,7.00994069690086e+15,1.44547971336609e+15,-38.7776494622364,1.41361349225676e+15,-1.62596459303707e+15,2.37208111669949e+15,-1.99156186917983e+15,-2.02597033464678e+15,5.60258209687374e+15,-1.31263047515475e+15,-1.70834984570958e+15,-1.19448084060332e+15,3.31018514543101e+15,-1.40340966345901e+15,-259341380418356,-583269934926334,-2.17194933192849e+15,-3.98128690822906e+15,-11.5783066226739,-1.15144990939002e+15,1.08036787635963e+16,-823169079850188,-1.14215578161386e+16
