date,obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_corepce,obs_nominalrate,obs_consumption,obs_investment,obs_spread,obs_longinflation,obs_longrate,obs_tfp,obs_gdi,obs_nominalrate1,obs_nominalrate2,obs_nominalrate3,obs_nominalrate4,obs_nominalrate5,obs_nominalrate6
1992-06-30,0.824026142041423,-45.74366591034991,0.3099884664307828,0.5998606554793007,0.7043107455095843,0.9425,0.48585811660171174,2.5685882700016203,0.4375000000000002,,,,0.5780912586528242,,,,,,
1992-09-30,0.7302732367036158,-45.99628546956866,0.6558695524650382,0.4881326690869159,0.5896060525127922,0.815,0.9605960136843228,0.6414285757012722,0.5199999999999998,,,,0.06653952418659292,,,,,,
1992-12-31,0.7873087629123754,-46.17926918376177,-0.15951103467486405,0.6850971179848564,0.7306165644378027,0.7575,0.9432855606640755,2.295747233172368,0.5324999999999998,,,,0.6877549355648105,,,,,,
1993-03-31,-0.08396266250859652,-46.040533465900616,-1.2887907144460087,0.5594927164526808,0.6871932580989615,0.76,0.16766641213394884,0.27179823594694896,0.53,,,,-0.5989330493688771,,,,,,
1993-06-30,0.3309258073575183,-45.44369209914,0.14393859636668838,0.5938827342548691,0.7567045163418662,0.75,0.732971230891466,1.2799094544984235,0.5375000000000001,,,,0.9472284461841785,,,,,,
1993-09-30,0.2279217448300619,-44.84779400265527,-0.5471941185361096,0.5919297000458457,0.5570204075523222,0.765,0.6997973234710297,0.9075981753512902,0.5,,,,-0.050596660077650846,,,,,,
1993-12-31,1.1023308733316695,-44.66141694830126,0.1757440784584674,0.5436605839807207,0.5135069315992169,0.7475,0.6567623245306908,3.456276143133234,0.4849999999999999,,,,1.677849705828438,,,,,,
1994-03-31,0.7159277497521654,-44.21779482623045,-1.0587744571644353,0.47771036866075534,0.4527565318546145,0.8025,0.7667157991494644,0.9989079159043555,0.44499999999999984,,,,0.3006425952971181,,,,,,
1994-06-30,1.0969237075572735,-43.68490314205319,0.35925362866103816,0.48155909332505686,0.6701312587211739,0.985,0.6015258232863196,1.5960660485800637,0.3799999999999999,,,,1.2894428996110374,,,,,,
1994-09-30,0.3315289886044903,-43.407710470573,-0.607948365668598,0.5720883039002977,0.5567507311229569,1.1225,0.6502436723314631,0.4355406900335479,0.37749999999999995,,,,0.6819656233454929,,,,,,
1994-12-31,0.887584538526498,-42.68719829789397,0.24796844122992878,0.5400908220748235,0.506791339626389,1.2925,0.7524555574854097,1.9964922147574151,0.34250000000000025,,,,0.9384436157477416,,,,,,
1995-03-31,0.09828099258771816,-42.912081369840294,0.03228434642245093,0.5417041425694435,0.5231864857583979,1.45,-0.057438615416338656,1.9236704545646417,0.3500000000000001,,,,0.15760791283906395,,,,,,
1995-06-30,0.040958152222825284,-43.92911048989988,0.3480933654689211,0.478897201937567,0.5914898184240514,1.505,0.715157586777948,-0.4351217755318666,0.4025000000000001,,,,0.32542030009127254,,,,,,
1995-09-30,0.5855976821350528,-43.65375988264019,0.04576812956935683,0.4915189434028022,0.4755890573141741,1.45,0.5583266662907538,0.9408165574420708,0.4325000000000001,,,,0.9639714313980363,,,,,,
1995-12-31,0.4123384608884728,-43.9813746033003,0.3315412944823015,0.48021620201534887,0.5006052229068025,1.43,0.38852635206418906,1.154819423200162,0.4375,,,,0.3849008665456122,,,,,,
1996-03-31,0.4769604444089359,-44.28786939805206,0.5941395093139124,0.47939723388088495,0.39239885943889163,1.3425,0.721544354970316,1.6348847608241581,0.44999999999999996,,,,0.839826013027678,,,,,,
1996-06-30,1.3787862284164731,-43.39171142230864,0.5205531136205588,0.4139206793568384,0.4734074148725398,1.31,1.0483674671651566,2.1909039928824794,0.39500000000000024,,,,1.1732807882085305,,,,,,
1996-09-30,0.612052011991282,-42.64081515570835,0.44022085853717696,0.32727008422144266,0.4556010520757603,1.3275,0.42152703693505433,1.912059595422725,0.3774999999999997,,,,0.6339592843539132,,,,,,
1996-12-31,0.7482538866577904,-42.439196613276195,0.054638319573768745,0.5319083749214748,0.5676538160818367,1.32,0.6555670332354491,0.7243878255838255,0.395,,,,0.9433922555152852,,,,,,
1997-03-31,0.3499410625390498,-42.219577121661075,0.5262314022130732,0.5957588094622324,0.3920829660826186,1.32,0.6010398344094781,0.9801748319487346,0.37750000000000017,,,,0.8009177141852231,,,,,,
1997-06-30,1.353477102752032,-41.57310590509811,0.7107886350925352,0.1982821030712678,0.5203973469884104,1.38,0.20204082691873682,1.4655721145552345,0.37249999999999983,,,,0.9877000162546778,,,,,,
1997-09-30,0.9355364081937267,-41.11813484078395,0.549278331928954,0.43570539114128337,0.23274136506863385,1.3825,1.2140559773811566,2.886393971355365,0.3799999999999999,,,,1.292908553394051,,,,,,
1997-12-31,0.5392620404813531,-41.00440068233978,1.464942761428084,0.33199464235060816,0.31688258785518286,1.3775,0.8577614103862929,-0.03160816888423401,0.38250000000000006,,,,1.0366631527562564,,,,,,
1998-03-31,0.6803082527551574,-41.399575957326924,1.5476472866978785,0.1419467006327224,0.2937470070262016,1.38,0.5531520897503306,2.0819201883606935,0.41500000000000004,,,,0.6574710595950606,,,,,,
1998-06-30,0.5958074561602356,-41.6512723959371,1.0089456433303639,0.23613099778474478,0.30530156678976184,1.375,1.3650647395547222,2.5749146027218033,0.4125000000000001,,,,1.134205450013115,,,,,,
1998-09-30,0.9191672659806083,-41.74855324595201,1.1758837000968332,0.42221238922790505,0.3552401604368427,1.3825,0.8492150576890123,1.0836154380146152,0.48249999999999993,,,,1.0454767714595858,,,,,,
1998-12-31,1.2572041466709705,-41.247148052793605,0.26763951328247215,0.2814340772215651,0.3183667196694273,1.215,1.074120910414711,2.166680745778868,0.645,,,,0.6131740311180578,,,,,,
1999-03-31,0.5883284542277323,-41.39357079069115,1.4416278043482085,0.32451227684573425,0.2504123531594793,1.1825,0.5467790779197568,1.1962647153812678,0.605,,,,1.0405101899125413,,,,,,
1999-06-30,0.48120468749342504,-41.54046595349004,0.03741926449133404,0.37703654750487203,0.34653094788001937,1.1875,1.3572833502330184,1.7034610359786984,0.55,,,,0.1304684386536692,,,,,,
1999-09-30,0.9605141634210057,-41.62984254525532,0.5156340686388705,0.353150934390456,0.3670477204037681,1.275,0.9570449707523299,1.4720259206995323,0.5549999999999999,,,,0.6196686266929374,,,,,,
1999-12-31,1.2671272194772099,-41.46436248775912,1.4422167529043795,0.5532420708039609,0.46975454774624836,1.325,1.1440769601129275,-0.07325674270942384,0.5250000000000001,,,,1.090983480060137,,,,,,
2000-03-31,-0.00036271711142399354,-40.096579457819175,2.7924916470264627,0.6626505113035641,0.5226586605635575,1.42,1.2856338462296613,2.4264564049936292,0.4624999999999999,,,,1.607175449018583,,,,,,
2000-06-30,1.440326992668578,-40.51174058110931,-0.35928391055664033,0.621064164764551,0.3473739234344464,1.5675,0.4209638078936595,1.609691221136117,0.6025,,,,0.29956986497217675,,,,,,
2000-09-30,-0.2614525211313834,-41.05948088348984,1.3267884076941434,0.5829637584435332,0.48217324733075273,1.63,0.651218393004005,-0.07421633498818081,0.6075000000000002,,,,0.5488962777875583,,,,,,
