date,obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_corepce,obs_nominalrate,obs_consumption,obs_investment,obs_BBBspread,obs_longinflation,obs_longrate,obs_tfp,obs_gdi,obs_AAAspread,obs_nominalrate1,obs_nominalrate2,obs_nominalrate3,obs_nominalrate4,obs_nominalrate5,obs_nominalrate6,ex_post_real_rate,ex_post_real_rate_core,HLW r*,DSGE r* wFG,ExPostRealRateGap,ExPostRealRateGapWDSGE,Delta,Target
9/30/1959,-0.304084114,,0.188480274,0.38618932,0.664539187,0.8925,0.876132512,0.607288541,0.23,,,-0.991019238,-1.199680163,0.0675,NaN,NaN,NaN,NaN,NaN,NaN,0.50631068,0.227960813,,2.06314978,0.50631068,-0.009476765,0.515787445,
12/31/1959,-0.085396239,,0.564406333,0.391211296,0.571538992,0.9975,-0.07863711,-1.750069869,0.2575,,,-0.344092485,0.310821636,0.0825,NaN,NaN,NaN,NaN,NaN,NaN,0.606288704,0.425961008,,2.120564724,0.606288704,0.076147523,0.530141181,
3/31/1960,1.856929924,,1.713646194,0.396168727,0.316115835,0.9825,0.312138747,2.659951772,0.2575,,,2.968407515,1.83431124,0.0675,NaN,NaN,NaN,NaN,NaN,NaN,0.586331273,0.666384165,,2.022496714,0.586331273,0.080707095,0.505624178,
6/30/1960,-0.910342509,,0.406216845,0.252468171,0.378024644,0.925,1.140386604,-2.281093591,0.2725,,,-3.042004188,-0.38679743,0.0725,NaN,NaN,NaN,NaN,NaN,NaN,0.672531829,0.546975356,,2.103849607,0.672531829,0.146569427,0.525962402,
9/30/1960,0.12315845,,0.238149986,0.34207927,0.395393869,0.735,-0.739577995,-2.897241057,0.3075,,,-0.516641869,-0.361344994,0.11,NaN,NaN,NaN,NaN,NaN,NaN,0.39292073,0.339606131,,2.159038588,0.39292073,-0.146838917,0.539759647,
12/31/1960,-1.658468811,,0.118554987,0.295953378,0.325183202,0.575,-0.092027348,-1.006769238,0.2925,,,-1.784757811,-0.910946543,0.0975,NaN,NaN,NaN,NaN,NaN,NaN,0.279046622,0.249816798,,2.172331481,0.279046622,-0.264036248,0.54308287,
3/31/1961,0.304224266,,0.664301873,0.218186572,0.168428972,0.4975,-0.434680455,-1.627910771,0.3025,,,0.273213203,-0.16524744,0.105,NaN,NaN,NaN,NaN,NaN,NaN,0.279313428,0.329071028,5.440559541,2.262647819,-1.080826457,-0.286348527,-0.794477931,
6/30/1961,1.316554185,,1.165476842,0.230503368,0.329797132,0.4325,0.887181702,1.106509221,0.3025,,,3.284082769,1.307347984,0.1175,NaN,NaN,NaN,NaN,NaN,NaN,0.201996632,0.102702868,5.661637193,2.373263995,-1.213412666,-0.391319367,-0.8220933,
9/30/1961,1.536075555,,0.492604048,0.255493241,0.43392084,0.42,0.228637233,1.713430008,0.2775,,,1.229436927,1.233675088,0.11,NaN,NaN,NaN,NaN,NaN,NaN,0.164506759,-0.01392084,5.568770016,2.491468139,-1.227685745,-0.458360276,-0.769325469,
12/31/1961,1.575841549,,0.416222312,0.312092225,0.240941642,0.6,1.401538975,2.444697871,0.27,,,1.288260456,1.975461368,0.095,NaN,NaN,NaN,NaN,NaN,NaN,0.287907775,0.359058358,5.538169622,2.493349601,-1.09663463,-0.335429625,-0.761205005,
3/31/1962,1.399260977,,1.067279383,0.51378122,0.369549571,0.615,0.622054064,1.088991308,0.2425,,,0.299289868,0.836392052,0.08,NaN,NaN,NaN,NaN,NaN,NaN,0.10121878,0.245450429,5.352962149,2.579776596,-1.237021757,-0.543725369,-0.693296388,
6/30/1962,0.528848442,,0.505659905,0.164359352,0.380438576,0.6525,1.030611689,2.35082092,0.2675,,,-0.072033661,0.734222251,0.09,NaN,NaN,NaN,NaN,NaN,NaN,0.488140648,0.272061424,4.820632808,2.650813434,-0.717017554,-0.174562711,-0.542454843,
9/30/1962,0.851547213,,0.498788965,0.208221673,0.330174559,0.7125,0.495254833,0.194203191,0.2575,,,1.277231045,0.637302858,0.08,NaN,NaN,NaN,NaN,NaN,NaN,0.504278327,0.382325441,4.70953426,2.758018726,-0.673105238,-0.185226355,-0.487878883,
12/31/1962,-0.049403795,,0.686117787,0.207789012,0.189053266,0.73,1.1050018,-0.983037452,0.2575,,,0.887525162,0.787234944,0.0825,NaN,NaN,NaN,NaN,NaN,NaN,0.522210988,0.540946734,4.259064527,2.848142837,-0.542555144,-0.189824721,-0.352730422,
3/31/1963,0.7134606,,0.56141314,0.433077721,0.328467449,0.7425,0.184597882,0.510964621,0.2325,,,0.061219568,0.489614933,0.06,NaN,NaN,NaN,NaN,NaN,NaN,0.309422279,0.414032551,4.244070707,2.920799028,-0.751595398,-0.420777478,-0.33081792,
6/30/1963,0.739387135,,0.325097178,0.175208104,0.37580357,0.74,0.537462499,3.659910735,0.2075,,,0.591070314,1.068722335,0.05,NaN,NaN,NaN,NaN,NaN,NaN,0.564791896,0.36419643,4.211510116,3.004008469,-0.488085633,-0.186210221,-0.301875412,
9/30/1963,1.797675822,,0.888664363,0.131204917,0.386450575,0.8325,1.324483857,1.619210076,0.195,,,2.117189717,0.964246822,0.0575,NaN,NaN,NaN,NaN,NaN,NaN,0.701295083,0.446049425,4.538033137,3.09840658,-0.433213201,-0.073306562,-0.359906639,
12/31/1963,0.2766184,,0.333243995,0.80841184,0.48097249,0.8625,0.000655094,2.027032806,0.17,,,-0.185049089,0.48769608,0.0425,NaN,NaN,NaN,NaN,NaN,NaN,0.05408816,0.38152751,4.268989853,3.231755756,-1.013159303,-0.753850779,-0.259308524,
3/31/1964,1.707396651,-44.64566949,-0.632662597,0.315369893,0.424934057,0.865,1.739181446,2.416509387,0.16,,,0.953010612,1.27330112,0.0475,NaN,NaN,NaN,NaN,NaN,NaN,0.549630107,0.440065943,4.572428623,3.24184392,-0.593477049,-0.260830873,-0.332646176,
6/30/1964,0.708094652,-43.36089621,0.877970859,0.228176843,0.292214777,0.8725,1.352894343,0.068774606,0.1625,,,0.232861359,1.093282105,0.0525,NaN,NaN,NaN,NaN,NaN,NaN,0.644323157,0.580285223,4.489336209,3.272738294,-0.478010895,-0.173861416,-0.304149479,
9/30/1964,1.173549705,-43.88381543,0.914416181,0.39959479,0.27948759,0.865,1.385104325,0.978806315,0.16,,,1.061219568,1.031118544,0.0575,NaN,NaN,NaN,NaN,NaN,NaN,0.46540521,0.58551241,4.588205923,3.324929138,-0.681646271,-0.365827074,-0.315819196,
12/31/1964,-0.066724842,-43.66888786,0.268199887,0.452988042,0.255018968,0.895,-0.205489475,1.03436837,0.1575,,,-0.658929686,0.581120159,0.0625,NaN,NaN,NaN,NaN,NaN,NaN,0.442011958,0.639981032,4.335021889,3.36005063,-0.641743514,-0.398000699,-0.243742815,
3/31/1965,2.019718082,-43.1009117,-0.077011681,0.499574574,0.378362852,0.995,1.647948633,3.5988438,0.1475,,,2.156844106,1.83502057,0.055,NaN,NaN,NaN,NaN,NaN,NaN,0.495425426,0.616637148,4.713116137,3.3555296,-0.682853608,-0.343456974,-0.339396634,
6/30/1965,0.878624205,-42.46931846,0.201451708,0.460802368,0.306369179,1.02,0.758729879,2.152033891,0.1525,,,-0.339368015,0.890525396,0.0575,NaN,NaN,NaN,NaN,NaN,NaN,0.559197632,0.713630821,4.684444225,3.373645446,-0.611913424,-0.284213729,-0.327699695,
9/30/1965,1.826723408,-42.43777416,0.674212093,0.38640391,0.311298011,1.02,1.325622246,2.119543867,0.16,,,2.039419864,1.028840122,0.0625,NaN,NaN,NaN,NaN,NaN,NaN,0.63359609,0.708701989,4.937080294,3.331081662,-0.600673984,-0.199174325,-0.401499658,
12/31/1965,1.904611495,-42.17178943,0.786559671,0.684605124,0.333714194,1.0425,2.033813884,2.346117623,0.14,,,1.618965319,1.790774336,0.05,NaN,NaN,NaN,NaN,NaN,NaN,0.357894876,0.708785806,5.15383587,3.12523133,-0.930564091,-0.423412956,-0.507151135,
3/31/1966,2.033273426,-41.80746134,1.091666591,0.638331772,0.495584491,1.14,1.202090053,2.230707241,0.13,,,1.937147137,1.796393144,0.04,NaN,NaN,NaN,NaN,NaN,NaN,0.501668228,0.644415509,5.382053441,3.012167807,-0.843845132,-0.251373724,-0.592471409,
6/30/1966,-0.039143963,-41.8617853,0.763619492,0.817298005,0.810940496,1.2275,-0.115482513,-0.53909642,0.2,,,-1.392398318,0.28399345,0.0775,NaN,NaN,NaN,NaN,NaN,NaN,0.410201995,0.416559504,5.123738455,2.863697183,-0.870732619,-0.305722301,-0.565010318,
9/30/1966,0.461170038,-42.08364062,0.463882989,0.962674727,0.821584007,1.3525,0.553637703,-1.223633674,0.24,,,-0.655198343,0.304602277,0.1025,NaN,NaN,NaN,NaN,NaN,NaN,0.389825273,0.530915993,5.108506216,2.853804754,-0.887301281,-0.323625916,-0.563675366,
12/31/1966,0.43638758,-41.9539368,0.493080611,0.831907995,0.86028162,1.39,-0.02645638,-2.744443504,0.33,,,-0.032064015,0.500425736,0.14,NaN,NaN,NaN,NaN,NaN,NaN,0.558092005,0.52971838,5.087386252,2.893693391,-0.713754558,-0.165331343,-0.548423215,
3/31/1967,0.488910413,-43.24638614,0.925888968,0.416257755,0.548752544,1.205,0.046449789,-2.336076289,0.33,,,-0.214899835,0.189237985,0.14,NaN,NaN,NaN,NaN,NaN,NaN,0.788742245,0.656247456,5.053430901,2.8019768,-0.47461548,0.088248045,-0.562863525,
6/30/1967,-0.3350876,-43.58987968,1.089785474,0.50641761,0.669124485,0.9975,0.920631995,2.009851566,0.285,,,0.158234493,0.152456928,0.105,NaN,NaN,NaN,NaN,NaN,NaN,0.49108239,0.328375515,4.829953952,2.782414849,-0.716406098,-0.204521322,-0.511884776,
9/30/1967,0.537236096,-43.03567475,0.394135922,0.954047626,0.903771842,0.9725,0.080993964,0.467365509,0.3075,,,-0.207437149,0.641049871,0.13,NaN,NaN,NaN,NaN,NaN,NaN,0.018452374,0.068728158,4.851855825,2.581270171,-1.194511582,-0.626865169,-0.567646413,
12/31/1967,0.334524639,-42.77896568,0.244038127,1.108232534,1.005700028,1.0425,-0.063278353,2.621052607,0.295,,,-0.058183418,0.587045013,0.1225,NaN,NaN,NaN,NaN,NaN,NaN,-0.065732534,0.036799972,4.781767877,2.479334553,-1.261174503,-0.685566172,-0.575608331,
3/31/1968,1.597959086,-43.61610224,1.549241704,1.101646819,1.131685259,1.1975,1.909708179,1.748031818,0.345,,,1.923159866,1.051449516,0.17,NaN,NaN,NaN,NaN,NaN,NaN,0.095853181,0.065814741,5.003380147,2.389834834,-1.154991856,-0.501605528,-0.653386328,
6/30/1968,1.224783792,-42.9261121,0.554863198,1.051127182,1.15664461,1.495,1.039847754,-0.781561959,0.3875,,,0.867189717,1.065475748,0.195,NaN,NaN,NaN,NaN,NaN,NaN,0.443872818,0.33835539,5.065400744,2.416960254,-0.822477368,-0.160367245,-0.662110123,
9/30/1968,0.332069041,-43.16914438,0.647321979,0.974816044,1.11153819,1.4875,1.468780321,0.728631912,0.3975,,,0.119142809,0.908202767,0.2025,NaN,NaN,NaN,NaN,NaN,NaN,0.512683956,0.37596181,4.93115372,2.441087388,-0.720104474,-0.097587891,-0.622516583,
12/31/1968,-0.060611678,-43.36538723,0.561714896,1.401651867,1.15712067,1.48,-0.311379494,2.606504902,0.35,,,-0.726445426,0.221675683,0.1525,NaN,NaN,NaN,NaN,NaN,NaN,0.078348133,0.32287933,4.778357418,2.278085584,-1.116241222,-0.491173263,-0.625067959,
3/31/1969,1.090982321,-42.96044019,0.328260276,1.026527406,1.086740058,1.6425,0.593162684,2.404299921,0.3175,,,-0.476445426,0.507476719,0.1475,NaN,NaN,NaN,NaN,NaN,NaN,0.615972594,0.555759942,4.90516803,2.202607375,-0.610319413,0.06532075,-0.675640164,
6/30/1969,-0.171045332,-42.86741651,0.340595939,1.263263714,1.188091872,2.0825,0.185929385,-0.134527781,0.3625,,,-0.868091145,0.132337533,0.1875,NaN,NaN,NaN,NaN,NaN,NaN,0.819236286,0.894408128,4.713956154,2.194303108,-0.359252753,0.270660509,-0.629913261,
9/30/1969,0.170442047,-42.9154579,0.365374092,1.397821748,1.148763048,2.245,-0.193028883,0.456795679,0.3925,,,-0.484033174,0.185869679,0.1775,NaN,NaN,NaN,NaN,NaN,NaN,0.847178252,1.096236952,4.668900356,1.889757062,-0.320046837,0.374738987,-0.694785824,
12/31/1969,-0.985676854,-42.87330987,0.622827865,1.281442026,1.165826119,2.235,0.174743568,-2.728117749,0.415,,,-1.505689842,-0.706229866,0.19,NaN,NaN,NaN,NaN,NaN,NaN,0.953557974,1.069173881,4.392134782,1.91780223,-0.144475721,0.474107417,-0.618583138,
3/31/1970,-0.658959481,-43.65450505,0.383032147,1.401465002,1.082925971,2.14,-0.135672446,-1.606116376,0.4975,,,-1.141404128,-1.1872814,0.28,NaN,NaN,NaN,NaN,NaN,NaN,0.738534998,1.057074029,4.250404705,1.536814132,-0.324066178,0.354331465,-0.678397643,
6/30/1970,-0.37215026,-45.16205583,0.177825101,1.38209511,1.125326519,1.97,-0.344103845,-1.848046941,0.46,,,0.12115086,-0.49603952,0.25,NaN,NaN,NaN,NaN,NaN,NaN,0.58790489,0.844673481,4.175804151,1.342213746,-0.456046148,0.252351453,-0.708397601,
9/30/1970,0.391744556,-45.9844822,0.791295197,0.817220566,1.107949933,1.6775,0.494173747,0.116497679,0.6125,,,1.240869169,0.302164802,0.315,NaN,NaN,NaN,NaN,NaN,NaN,0.860279434,0.569550067,4.237162389,1.452732174,-0.199011163,0.49709639,-0.696107554,
12/31/1970,-1.613569863,-46.75621747,-0.347887218,1.313293732,1.393028576,1.3925,-0.827968031,-0.718873088,0.675,,,-1.991404128,-1.479701074,0.3325,NaN,NaN,NaN,NaN,NaN,NaN,0.079206268,-0.000528576,3.830859853,1.36777466,-0.878508695,-0.262737397,-0.615771298,
